ppd_id,PlanName,fy,Notes_Fees,NoFeeData,group_fees,group_id,est_proportion,EQTotal_Fee,FITotal_Fee,RETotal_Fee,AltMiscTotal_Fee,PETotal_Fee,HFTotal_Fee,COMDTotal_Fee,CashTotal_Fee,OtherTotal_Fee
56,Minnesota GERF,2012,2012 MPERA CAFR p51;  MN PERA fees reported in aggregate,,1,5,0.6631617,21863,4403,,,,,,,
56,Minnesota GERF,2013,2013 MPERA CAFR; MN PERA fees reported in aggregate,,1,5,0.66602242,24459,4734,,,,,,,
56,Minnesota GERF,2014,2014 MPERA CAFR; MN PERA fees reported in aggregate,,1,5,0.66787213,28998,5325,,,,,,,
56,Minnesota GERF,2015,2015 MPERA CAFR; MN PERA fees reported in aggregate,,1,5,0.70132202,29177,5693,,,,,,,
56,Minnesota GERF,2016,2016 MPERA CAFR; MN PERA fees reported in aggregate,,1,5,0.70066243,26112,5794,,,,,,,
56,Minnesota GERF,2017,2017 MPERA CAFR p83; MN PERA fees reported in aggregate,,1,5,0.69545758,22520,5172,,,,,,,
57,Minnesota State Employees,2005,"No investment fee data reported by asset class in plan CAFR; State Investment Report lists individual asset managers, but for all assets managed (which includes non-pension-related funds). ",1,,,,,,,,,,,,
57,Minnesota State Employees,2006,"No investment fee data reported by asset class in plan CAFR; State Investment Report lists individual asset managers, but for all assets managed (which includes non-pension-related funds). ",1,,,,,,,,,,,,
57,Minnesota State Employees,2007,"No investment fee data reported by asset class in plan CAFR; State Investment Report lists individual asset managers, but for all assets managed (which includes non-pension-related funds). ",1,,,,,,,,,,,,
57,Minnesota State Employees,2008,"No investment fee data reported by asset class in plan CAFR; State Investment Report lists individual asset managers, but for all assets managed (which includes non-pension-related funds). ",1,,,,,,,,,,,,
57,Minnesota State Employees,2009,"No investment fee data reported by asset class in plan CAFR; State Investment Report lists individual asset managers, but for all assets managed (which includes non-pension-related funds). ",1,,,,,,,,,,,,
57,Minnesota State Employees,2010,2010 MSRS CAFR p69,,,,,8576,1711,,,,,,,
57,Minnesota State Employees,2011,2011 MSRS CAFR p75,,,,,10223,1888,,,,,,,
57,Minnesota State Employees,2012,2012 MSRS CAFR,,,,,9730,1959,,,,,,,
57,Minnesota State Employees,2013,2013 MSRS CAFR,,,,,12474,2414,,,,,,,
57,Minnesota State Employees,2014,2014 MSRS CAFR,,,,,15287,6414,,,,,,,
57,Minnesota State Employees,2015,2015 MSRS CAFR,,,,,15352,6811,,,,,,,
57,Minnesota State Employees,2016,2016 MSRS CAFR ,,,,,14285,6788,,,,,,,
57,Minnesota State Employees,2017,2017 MSRS CAFR p127,,,,,11582,6640,,,,,,,
58,Minnesota Teachers,2005,"No investment fee data reported by asset class in plan CAFR; State Investment Report lists individual asset managers, but for all assets managed (which includes non-pension-related funds). ",1,,,,,,,,,,,,
58,Minnesota Teachers,2006,"No investment fee data reported by asset class in plan CAFR; State Investment Report lists individual asset managers, but for all assets managed (which includes non-pension-related funds). ",1,,,,,,,,,,,,
58,Minnesota Teachers,2007,"No investment fee data reported by asset class in plan CAFR; State Investment Report lists individual asset managers, but for all assets managed (which includes non-pension-related funds). ",1,,,,,,,,,,,,
58,Minnesota Teachers,2008,"No investment fee data reported by asset class in plan CAFR; State Investment Report lists individual asset managers, but for all assets managed (which includes non-pension-related funds). ",1,,,,,,,,,,,,
58,Minnesota Teachers,2009,"No investment fee data reported by asset class in plan CAFR; State Investment Report lists individual asset managers, but for all assets managed (which includes non-pension-related funds). ",1,,,,,,,,,,,,
58,Minnesota Teachers,2010,2010 MN TRS CAFR p42,,,,,16928,3407,,,,,,,
58,Minnesota Teachers,2011,2011 MN TRS CAFR,,,,,19246,3555,,,,,,,
58,Minnesota Teachers,2012,2012 MN TRS CAFR,,,,,17842,3592,,,,,,,
58,Minnesota Teachers,2013,2013 MN TRS CAFR,,,,,19459,3764,,,,,,,
58,Minnesota Teachers,2014,2014 MN TRS CAFR,,,,,22579,4142,,,,,,,
58,Minnesota Teachers,2015,2015 MN TRS CAFR,,,,,22610,4400,,,,,,,
58,Minnesota Teachers,2016,2016 MN TRS CAFR,,,,,19923,4403,,,,,,,
58,Minnesota Teachers,2017,2017 MN TRS CAFR p73,,,,,16768,3826,,,,,,,
59,Mississippi PERS,2005,2005 MSPERS CAFR p38,,,,,21556,3539,1238,,,,,,
59,Mississippi PERS,2006,2006 MSPERS CAFR p40,,,,,26868,3629,1462,,,,,,
59,Mississippi PERS,2007,2007 MSPERS CAFR,,,,,31003,3857,1733,,,,,,
59,Mississippi PERS,2008,2008 MSPERS CAFR,,,,,31548,3578,1422,,,,,,
59,Mississippi PERS,2009,2009 MSPERS CAFR,,,,,22521,3006,6793,,2965,2,,,
59,Mississippi PERS,2010,2010 MSPERS CAFR,,,,,28421,4164,6612,,5445,63,,,
59,Mississippi PERS,2011,2011 MSPERS CAFR p91,,,,,34474,5866,9533,,6045,33,,,
59,Mississippi PERS,2012,2012 MSPERS CAFR p90; no private equity fees reported,,,,,35067,6490,2265,,,,,,
59,Mississippi PERS,2013,2013 MSPERS CAFR p94; no private equity fees reported,,,,,39302,7844,2577,,,,,,
59,Mississippi PERS,2014,2014 MSPERS CAFR,,,,,44723,11608,16817,,9683,,,,
59,Mississippi PERS,2015,2015 MSPERS CAFR,,,,,48798,10117,18237,,10997,,,,
59,Mississippi PERS,2016,2016 MSPERS CAFR,,,,,46135,9975,20310,,12007,,,,
59,Mississippi PERS,2017,2017 MSPERS CAFR p100,,,,,51512,9892,21798,,12388,,,,
60,Missouri DOT and Highway,2005,2005 MODOT CAFR p56,,,,,3959,505,1312,,,1544,263,,
60,Missouri DOT and Highway,2006,2006 MODOT CAFR p59,,,,,3231,506,2570,,2062,3310,206,,
60,Missouri DOT and Highway,2007,No fee data by asset class; only listed by individual asset manager,1,,,,,,,,,,,,
60,Missouri DOT and Highway,2008,No fee data by asset class; only listed by individual asset manager,1,,,,,,,,,,,,
60,Missouri DOT and Highway,2009,No fee data by asset class; only listed by individual asset manager,1,,,,,,,,,,,,
60,Missouri DOT and Highway,2010,No fee data by asset class; only listed by individual asset manager,1,,,,,,,,,,,,
60,Missouri DOT and Highway,2011,No fee data by asset class; only listed by individual asset manager,1,,,,,,,,,,,,
60,Missouri DOT and Highway,2012,No fee data by asset class; only listed by individual asset manager,1,,,,,,,,,,,,
60,Missouri DOT and Highway,2013,No fee data by asset class; only listed by individual asset manager,1,,,,,,,,,,,,
60,Missouri DOT and Highway,2014,No fee data by asset class; only listed by individual asset manager,1,,,,,,,,,,,,
60,Missouri DOT and Highway,2015,No fee data by asset class; only listed by individual asset manager,1,,,,,,,,,,,,
60,Missouri DOT and Highway,2016,2016 MODOT CAFR p31,,,,,2808,142,8398,,3159,6324,885,510,
60,Missouri DOT and Highway,2017,2017 MODOT CAFR p32,,,,,2346,128,4965,,4510,10490,6221,646,
61,Missouri Local,2005,2005 plan CAFR p21,,,,,5102,1349,,783,,,,,
61,Missouri Local,2006,2006 plan CAFR p21,,,,,5010,1201,,1026,,,,,
61,Missouri Local,2007,2007 plan CAFR p22,,,,,5340,1890,,1046,,,,,
61,Missouri Local,2008,2008 plan CAFR p22,,,,,6436,10904,,6233,,,,,
61,Missouri Local,2009,2009 plan CAFR p22,,,,,4328,5061,,8435,,,,,
61,Missouri Local,2010,2010 plan CAFR p22,,,,,4391,9175,,14978,,,,,
61,Missouri Local,2011,2011 plan CAFR p23,,,,,11847,20856,,11379,,,,,
61,Missouri Local,2012,2012 plan CAFR p27,,,,,15379,7939,,19946,,,,,
61,Missouri Local,2013,"2013 plan CAFR p27; Private equity fees and returns are included in ""Equity"" ",,,,,20962,3299,,37714,,,,,
61,Missouri Local,2014,"2014 plan CAFR p32; Private equity fees and returns are included in ""Equity""",,,,,23071,4142,,66873,,,,,
61,Missouri Local,2015,"2015 plan CAFR p36; Private equity fees and returns are included in ""Equity""",,,,,29362,16123,,,,2605,20630,,
61,Missouri Local,2016,"2016 plan CAFR p42; Private equity fees and returns are included in ""Equity""",,,,,25334,14275,,,,4703,24728,,
61,Missouri Local,2017,"2017 plan CAFR p44; Private equity fees and returns are included in ""Equity""",,,,,27943,16089,,,,7969,43655,,
62,Missouri PEERS,2005,2005 PEERS PSRS CAFR p42,,,,,2481,535,4,,110,,,,
62,Missouri PEERS,2006,2006 PEERS PSRS CAFR p43,,,,,2967,607,106,,162,,,,
62,Missouri PEERS,2007,2007 PEERS PSRS CAFR p43,,,,,3914,575,107,,527,,,,24
62,Missouri PEERS,2008,2008 PEERS PSRS CAFR p52,,,,,3627,676,105,,728,,,,
62,Missouri PEERS,2009,2009 PEERS PSRS CAFR p50,,,,,2633,388,72,,769,,,,
62,Missouri PEERS,2010,"2010 PEERS PSRS CAFR p52; fees jump in 2010 due to change in reporting : from 2010 forward, performance fees included; only management fees pre-2010. ",,,,,9083,1338,1810,,7412,,,,
62,Missouri PEERS,2011,2011 PEERS PSRS CAFR p51 (PSRS portion only),,,,,6899,1271,2774,,7976,12663,,,
62,Missouri PEERS,2012,2012 PEERS PSRS CAFR p49,,,,,6038,1024,2701,,5104,7018,,,
62,Missouri PEERS,2013,2013 PEERS PSRS CAFR p49,,,,,7726,1163,4184,,13267,12259,,,
62,Missouri PEERS,2014,2014 PEERS PSRS CAFR p49,,,,,11455,1150,6190,,19263,17839,,,
62,Missouri PEERS,2015,2015 PEERS PSRS CAFR p49,,,,,9519,1200,5272,,16305,11246,,,
62,Missouri PEERS,2016,2016 PEERS PSRS CAFR p57,,,,,6893,820,5169,,12817,7802,,,
62,Missouri PEERS,2017,2017 PEERS PSRS CAFR p57,,,,,9507,809,4658,,21330,11487,,,
63,Missouri State Employees,2005,2005 MOSERS CAFR p78,,,,,21452,5139,,21809,,,,,344
63,Missouri State Employees,2006,2006 MOSERS CAFR p76,,,,,19125,1720,,44354,,,,,230
63,Missouri State Employees,2007,2007 MOERS CAFR p81,,,,,26558,1771,,42604,,,,,321
63,Missouri State Employees,2008,2008 MOSERS CAFR p83,,,,,32293,1991,,44171,,,,,330
63,Missouri State Employees,2009,2009 MOSERS CAFR p90,,,,,13579,1608,,35355,,,,,606
63,Missouri State Employees,2010,2010 MOSERS CAFR p83,,,,,19399,4593,,58884,,,,,1285
63,Missouri State Employees,2011,2011 MOSERS CAFR p83,,,,,19085,5884,,70085,,,,,1536
63,Missouri State Employees,2012,2012 MOSERS CAFR p80,,,,,19345,4185,,81417,,,,,1560
63,Missouri State Employees,2013,"2013 MOSERS CAFR p83; alternatives include ""total alternatives"" and ""alpha pool managers"" fees. ",,,,,17600,5855,,106888,,,,,3514
63,Missouri State Employees,2014,No fees data by asset class; only by beta-balanced versus illiquid portfolios. ,1,,,,,,,,,,,,
63,Missouri State Employees,2015,No fees data by asset class,1,,,,,,,,,,,,
63,Missouri State Employees,2016,No fees data by asset class,1,,,,,,,,,,,,
63,Missouri State Employees,2017,No fees data by asset class; only individual asset manager. ,1,,,,,,,,,,,,
64,Missouri Teachers,2005,2005 PEERS PSRS CAFR p42,,,,,28813,6182,48,,1462,,,,
64,Missouri Teachers,2006,2006 PEERS PSRS CAFR p43,,,,,34161,7113,1173,,2150,,,,
64,Missouri Teachers,2007,2007 PEERS PSRS CAFR p43,,,,,44663,6617,1101,,6999,,,,244
64,Missouri Teachers,2008,2008 PEERS PSRS CAFR p52,,,,,39725,8617,1054,,9666,,,,
64,Missouri Teachers,2009,2009 PEERS PSRS CAFR p50,,,,,28124,4423,718,,10211,,,,
64,Missouri Teachers,2010,"2010 PEERS PSRS CAFR p52; fees jump in 2010 due to change in reporting : from 2010 forward, performance fees included; only management fees pre-2010. ",,,,,91629,11000,18303,,77388,,,,
64,Missouri Teachers,2011,2011 PEERS PSRS CAFR p51 (PSRS portion only),,,,,70264,11427,32035,,80810,126615,,,
64,Missouri Teachers,2012,2012 PEERS PSRS CAFR p49,,,,,60104,8905,29299,,57986,70827,,,
64,Missouri Teachers,2013,2013 PEERS PSRS CAFR p49,,,,,75718,10239,39441,,83506,120244,,,
64,Missouri Teachers,2014,2014 PEERS PSRS CAFR p49,,,,,103101,10356,55714,,173366,160546,,,
64,Missouri Teachers,2015,2015 PEERS PSRS CAFR p49,,,,,85666,10795,47447,,146741,101214,,,
64,Missouri Teachers,2016,2016 PEERS PSRS CAFR p57,,,,,62032,7374,46521,,115356,70216,,,
64,Missouri Teachers,2017,2017 PEERS PSRS CAFR p57,,,,,85380,7274,41918,,191970,103386,,,
65,Montana PERS,2005,2005 MT PERS CAFR p93,,,,,2637,118,170,,1892,,,12,
65,Montana PERS,2006,2006 MT PERS CAFR p95,,,,,2370,172,133,,2317,,,15,
65,Montana PERS,2007,2007 MT PERS CAFR p97,,,,,5589,203,565,,3680,,,20,
65,Montana PERS,2008,2008 MT PERS CAFR p94,,,,,9074,264,3395,,7084,,,23,
65,Montana PERS,2009,2009 MT PERS CAFR p105,,,,,7020,482,3974,,6271,,,11,
65,Montana PERS,2010,2010 MT PERS CAFR p102; STIP = Cash/short term; RFBP=Misc. FI; MDEP=DomEQ; MTIP=Intl Eq; MPEP=Private Eq; MTRP=Real Estate,,,,,8342,880,3932,,7056,,,19,
65,Montana PERS,2011,2011 MT PERS CAFR p110,,,,,7858,1099,4229,,8046,,,18,
65,Montana PERS,2012,2012 MT PERS CAFR p113,,,,,7471,1180,4308,,8360,,,16,
65,Montana PERS,2013,2013 MT PERS CAFR p123,,,,,5622,1166,4907,,8515,,,17,
65,Montana PERS,2014,2014 MT PERS CAFR p149,,,,,8906,1208,5217,,11326,,,207,
65,Montana PERS,2015,2015 MT PERS CAFR p155,,,,,9784,1200,6144,,10368,,,206,
65,Montana PERS,2016,2016 MT PERS CAFR p143,,,,,9371,1130,6616,,12978,,,188,
65,Montana PERS,2017,No fee data by asset class in plan CAFR or state investment report ,1,,,,,,,,,,,,
66,Montana Teachers,2005,No fee data by asset class in plan CAFR,1,,,,,,,,,,,,
66,Montana Teachers,2006,No fee data by asset class in plan CAFR,1,,,,,,,,,,,,
66,Montana Teachers,2007,No fee data by asset class in plan CAFR,1,,,,,,,,,,,,
66,Montana Teachers,2008,2008 MT TRS CAFR p45; STIP = Cash/short term; RFBP=Misc. FI; MDEP=DomEQ; MTIP=Intl Eq; MPEP=Private Eq; MTRP=Real Estate,,,,,7147,205,2632,,5427,,,15,
66,Montana Teachers,2009,2009 MT TRS CAFR p47,,,,,5381,369,3056,,4748,,,9,
66,Montana Teachers,2010,2010 MT TRS p47,,,,,6311,665,2990,,5371,,,13,
66,Montana Teachers,2011,2011 MT TRS CAFR p50,,,,,5905,825,3191,,6047,,,11,
66,Montana Teachers,2012,2012 MT TRS CAFR p49,,,,,5570,880,3206,,6225,,,11,
66,Montana Teachers,2013,2013 MT TRS p47,,,,,4154,2840,3614,,6289,,,12,
66,Montana Teachers,2014,2014 MT TRS p48,,,,,6575,892,3855,,8543,,,148,
66,Montana Teachers,2015,2015 MT TRS CAFR p59,,,,,7175,880,4508,,7605,,,144,
66,Montana Teachers,2016,2016 MT TRS CAFR p60,,,,,6808,821,4810,,9440,,,135,
66,Montana Teachers,2017,"No fee data by asset class; only by  ""short term"" vs ""consolidated"" pools. ",1,,,,,,,,,,,,
67,Nebraska Schools,2005,No fee data by asset class in plan CAFR or State investment report,1,,,,,,,,,,,,
67,Nebraska Schools,2006,No fee data by asset class in plan CAFR or State investment report,1,,,,,,,,,,,,
67,Nebraska Schools,2007,No fee data by asset class in plan CAFR or State investment report,1,,,,,,,,,,,,
67,Nebraska Schools,2008,No fee data by asset class in plan CAFR or State investment report,1,,,,,,,,,,,,
67,Nebraska Schools,2009,No fee data by asset class in plan CAFR or State investment report,1,,,,,,,,,,,,
67,Nebraska Schools,2010,No fee data by asset class in plan CAFR or State investment report,1,,,,,,,,,,,,
67,Nebraska Schools,2011,No fee data by asset class in plan CAFR or State investment report,1,,,,,,,,,,,,
67,Nebraska Schools,2012,No fee data by asset class in plan CAFR or State investment report,1,,,,,,,,,,,,
67,Nebraska Schools,2013,No fee data by asset class in plan CAFR or State investment report,1,,,,,,,,,,,,
67,Nebraska Schools,2014,No fee data by asset class in plan CAFR or State investment report,1,,,,,,,,,,,,
67,Nebraska Schools,2015,No fee data by asset class in plan CAFR or State investment report,1,,,,,,,,,,,,
67,Nebraska Schools,2016,No fee data by asset class in plan CAFR or state investment report - listed by individual asset manager in plan CAFR.  ,1,,,,,,,,,,,,
67,Nebraska Schools,2017,No fee data by asset class in plan CAFR or state investment report - listed by individual asset manager in plan CAFR.  ,1,,,,,,,,,,,,
68,Nevada Police Officer and Firefighter,2005,2005 PFRS PERS CAFR p63,,1,7,0.18910749,7551,6285,6165,,1555,,,,
68,Nevada Police Officer and Firefighter,2006,2006 PFRS PERS CAFR p66,,1,7,0.19138674,8137,6814,6323,,1563,,,,
68,Nevada Police Officer and Firefighter,2007,2007 PFRS PERS CAFR p65,,1,7,0.19399945,8626,6599,7700,,1960,,,,
68,Nevada Police Officer and Firefighter,2008,2008 PFRS PERS CAFR p69,,1,7,0.19649701,10927,6207,7792,,2474,,,,
68,Nevada Police Officer and Firefighter,2009,2009 PFRS PERS CAFR p67,,1,7,0.19950955,9095,4180,7319,,3081,,,,
68,Nevada Police Officer and Firefighter,2010,2010 PFRS PERS CAFR p71,,1,7,0.20360684,10162,4774,5586,,2895,,,,
68,Nevada Police Officer and Firefighter,2011,2011 PFRS PERS CAFR p71,,1,7,0.2079089,10757,4715,6528,,3264,,,,
68,Nevada Police Officer and Firefighter,2012,2012 PFRS PERS CAFR p75,,1,7,0.2113011,11712,5015,8470,,3314,,,,
68,Nevada Police Officer and Firefighter,2013,2013 PFRS PERS CAFR p75,,1,7,0.21439247,11484,4990,6551,,3696,,,,
68,Nevada Police Officer and Firefighter,2014,2014 PFRS PERS CAFR p76,,1,7,0.2170012,10856,5014,6587,,21877,,,,
68,Nevada Police Officer and Firefighter,2015,2015 PFRS PERS CAFR p72,,1,7,0.21938956,2214,4075,6246,,25940,,,,
68,Nevada Police Officer and Firefighter,2016,2016 PFRS PERS CAFR p74,,1,7,0.22150707,2107,817,6408,,28899,,,,
68,Nevada Police Officer and Firefighter,2017,2017 PFRS PERS CAFR p76,,1,7,0.22300547,2208,1011,7752,,33471,,,,
69,Nevada Regular Employees,2005,2005 PFRS PERS CAFR p63,,1,7,0.81089252,7551,6285,6165,,1555,,,,
69,Nevada Regular Employees,2006,2006 PFRS PERS CAFR p66,,1,7,0.80861324,8137,6814,6323,,1563,,,,
69,Nevada Regular Employees,2007,2007 PFRS PERS CAFR p65,,1,7,0.80600053,8626,6599,7700,,1960,,,,
69,Nevada Regular Employees,2008,2008 PFRS PERS CAFR p69,,1,7,0.80350298,10927,6207,7792,,2474,,,,
69,Nevada Regular Employees,2009,2009 PFRS PERS CAFR p67,,1,7,0.80049044,9095,4180,7319,,3081,,,,
69,Nevada Regular Employees,2010,2010 PFRS PERS CAFR p71,,1,7,0.79639316,10162,4774,5586,,2895,,,,
69,Nevada Regular Employees,2011,2011 PFRS PERS CAFR p71,,1,7,0.79209107,10757,4715,6528,,3264,,,,
69,Nevada Regular Employees,2012,2012 PFRS PERS CAFR p75,,1,7,0.78869891,11712,5015,8470,,3314,,,,
69,Nevada Regular Employees,2013,2013 PFRS PERS CAFR p75,,1,7,0.78560752,11484,4990,6551,,3696,,,,
69,Nevada Regular Employees,2014,2014 PFRS PERS CAFR p76,,1,7,0.7829988,10856,5014,6587,,21877,,,,
69,Nevada Regular Employees,2015,2015 PFRS PERS CAFR p72,,1,7,0.78061044,2214,4075,6246,,25940,,,,
69,Nevada Regular Employees,2016,2016 PFRS PERS CAFR p74,,1,7,0.77849293,2107,817,6408,,28899,,,,
69,Nevada Regular Employees,2017,2017 PFRS PERS CAFR p76,,1,7,0.77699453,2208,1011,7752,,33471,,,,
70,New Hampshire RS,2005,2005 NHRS CAFR p61,,,,,14301,2763,1989,7115,,,,,
70,New Hampshire RS,2006,2006 NHRS CAFR P60,,,,,14870,2972,2187,5239,,,,,
70,New Hampshire RS,2007,2007 NHRS CAFR p57,,,,,12029,3181,1711,7061,,,,,
70,New Hampshire RS,2008,2008 NHRS CAFR p64,,,,,10387,3400,1872,4477,,,,,
70,New Hampshire RS,2009,2009 NHRS CAFR p67,,,,,7954,3275,2113,1535,,,,,
70,New Hampshire RS,2010,2010 NHRS CAFR p67,,,,,10197,3106,2482,1845,,,,,
70,New Hampshire RS,2011,2011 NHRS CAFR p63; Fees for alternative investments only reflect direct cash payments. ,,,,,10916,3607,2592,71,,,,,
70,New Hampshire RS,2012,"2012 NHRS CAFR p65; Excludes alternative investment fees: ""The custodian records all transactions on a net of fee basis."" ",,,,,12650,3747,2335,,,,,,
